2025-06-25 11:01:29.786 | INFO     | __main__:main:77 - TextProcessor initialized.
2025-06-25 11:02:38.395 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'children_involved': 'बच्चे'. Defaulting to 'not specified'.
2025-06-25 11:02:38.395 | INFO     | __main__:main:104 - [5/42] Processed 1_201004_09760718166_1747644315.42494096_20250519_141522.txt
2025-06-25 11:02:38.395 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:02:46.731 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "बहुत बार कर रहा है")'. Defaulting to 'not specified'.
2025-06-25 11:02:46.731 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'children_involved': 'yes (implied from "दो बच्चे है")'. Defaulting to 'not specified'.
2025-06-25 11:02:46.732 | INFO     | text_processor:_parse_llm_field_value_output:387 - Promoted event_sub_type from 'OTHERS' to 'DOMESTIC VIOLENCE' (fuzzy match) based on 'generated_event_sub_type_detail'.
2025-06-25 11:02:46.732 | INFO     | __main__:main:104 - [6/42] Processed 1_201005_09675455135_1747633462.42352958_20250519_111445.txt
2025-06-25 11:02:46.732 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:02:55.212 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output based on the provided input transcript'. Skipping.
2025-06-25 11:02:55.212 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "इन्होंने परेशान कर रखी")'. Defaulting to 'not specified'.
2025-06-25 11:02:55.212 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'need_ambulance': 'yes (implied from "पुलिस भी नहीं पहुंची")'. Defaulting to 'not specified'.
2025-06-25 11:02:55.213 | INFO     | text_processor:_parse_llm_field_value_output:387 - Promoted event_sub_type from 'OTHERS' to 'DOMESTIC VIOLENCE' (fuzzy match) based on 'generated_event_sub_type_detail'.
2025-06-25 11:02:55.213 | INFO     | __main__:main:104 - [7/42] Processed 1_201006_09389357377_1747629595.42301817_20250519_101015.txt
2025-06-25 11:02:55.214 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:03:02.253 | INFO     | __main__:main:104 - [8/42] Processed 1_6395438636_101011_1747649710.42563251_20250519_154514.txt
2025-06-25 11:03:02.253 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:03:10.820 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:03:10.820 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "रोज कर रहा है")'. Defaulting to 'not specified'.
2025-06-25 11:03:10.820 | INFO     | __main__:main:104 - [9/42] Processed 1_6397122839_101014_1747648586.42549450_20250519_152646.txt
2025-06-25 11:03:10.820 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:03:17.469 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:03:17.470 | INFO     | __main__:main:104 - [10/42] Processed 1_6398740992_101006_1747602396.42104555_20250519_023656.txt
2025-06-25 11:03:17.472 | INFO     | __main__:append_to_json_file:63 - Appended 10 predictions to test_data/hindi/output_llama_42/predictions.json
2025-06-25 11:03:17.472 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:03:31.395 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:03:31.396 | INFO     | text_processor:_parse_llm_field_value_output:387 - Promoted event_sub_type from 'OTHERS' to 'VEHICLE FIRE' (fuzzy match) based on 'generated_event_sub_type_detail'.
2025-06-25 11:03:31.396 | INFO     | __main__:main:104 - [11/42] Processed 1_7055997787_101027_1747647684.42537773_20250519_151127.txt
2025-06-25 11:03:31.396 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:03:40.925 | INFO     | __main__:main:104 - [12/42] Processed 1_7078733023_101009_1747653432.42612242_20250519_164733.txt
2025-06-25 11:03:40.925 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:03:48.502 | INFO     | __main__:main:104 - [13/42] Processed 1_7358259694_101007_1747619236.42179749_20250519_071742.txt
2025-06-25 11:03:48.502 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:03:55.572 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:03:55.572 | INFO     | __main__:main:104 - [14/42] Processed 1_7409266053_101005_1747628116.42281994_20250519_094529.txt
2025-06-25 11:03:55.572 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:04:05.556 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "वो फिर दुसरे नंबर से फोन करके परेशान कराते हैं")'. Defaulting to 'not specified'.
2025-06-25 11:04:05.556 | INFO     | __main__:main:104 - [15/42] Processed 1_7500008101_101014_1747653115.42607778_20250519_164215.txt
2025-06-25 11:04:05.557 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:04:16.328 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:04:16.328 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "दो तीन बार हमारी पहले रिपोर्ट अभी तीन चार दिन से लगातार")'. Defaulting to 'not specified'.
2025-06-25 11:04:16.328 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'need_ambulance': 'yes (implied from "हमें मारपीट")'. Defaulting to 'not specified'.
2025-06-25 11:04:16.328 | INFO     | __main__:main:104 - [16/42] Processed 1_7505497747_101009_1747627692.42276318_20250519_093825.txt
2025-06-25 11:04:16.329 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:04:22.840 | INFO     | __main__:main:104 - [17/42] Processed 1_7668639795_101027_1747618048.42168995_20250519_065741.txt
2025-06-25 11:04:22.841 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:04:30.544 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output based on the input transcript'. Skipping.
2025-06-25 11:04:30.545 | INFO     | __main__:main:104 - [18/42] Processed 1_7895298079_101027_1747643857.42488515_20250519_140752.txt
2025-06-25 11:04:30.545 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:04:38.231 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:04:38.232 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "बार बार आ जाती है")'. Defaulting to 'not specified'.
2025-06-25 11:04:38.232 | INFO     | __main__:main:104 - [19/42] Processed 1_7983313522_101030_1747630098.42308630_20250519_101831.txt
2025-06-25 11:04:38.232 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:04:45.423 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:04:45.423 | INFO     | __main__:main:104 - [20/42] Processed 1_7986071184_101027_1747593831.42079165_20250519_001405.txt
2025-06-25 11:04:45.425 | INFO     | __main__:append_to_json_file:63 - Appended 10 predictions to test_data/hindi/output_llama_42/predictions.json
2025-06-25 11:04:45.425 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:04:54.129 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:04:54.129 | INFO     | __main__:main:104 - [21/42] Processed 1_8057600994_101022_1747640557.42446958_20250519_131249.txt
2025-06-25 11:04:54.129 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:05:03.517 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'need_ambulance': 'yes (implied from "मेरी मोथर की सर्जरी है")'. Defaulting to 'not specified'.
2025-06-25 11:05:03.518 | INFO     | text_processor:_parse_llm_field_value_output:387 - Promoted event_sub_type from 'OTHERS' to 'ILLEGAL CONSTRUCTIONS' (fuzzy match) based on 'generated_event_sub_type_detail'.
2025-06-25 11:05:03.518 | INFO     | __main__:main:104 - [22/42] Processed 1_8077793341_101030_1747647928.42540972_20250519_151531.txt
2025-06-25 11:05:03.518 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:05:12.402 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:05:12.402 | INFO     | __main__:main:104 - [23/42] Processed 1_8295782443_101004_1747622942.42218682_20250519_081916.txt
2025-06-25 11:05:12.402 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:05:20.556 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output based on the provided input transcript'. Skipping.
2025-06-25 11:05:20.556 | INFO     | __main__:main:104 - [24/42] Processed 1_8307392348_101010_1747652830.42603999_20250519_163712.txt
2025-06-25 11:05:20.556 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:05:28.519 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:05:28.520 | INFO     | text_processor:_parse_llm_field_value_output:396 - Corrected invalid event_sub_type 'VEHICLE FRAUD' to closest match 'VEHICLE FIRE'.
2025-06-25 11:05:28.520 | WARNING  | text_processor:_parse_llm_field_value_output:398 - Cleared 'generated_event_sub_type_detail' as event_sub_type is now specific.
2025-06-25 11:05:28.520 | INFO     | __main__:main:104 - [25/42] Processed 1_8433135793_101011_1747644384.42495011_20250519_141643.txt
2025-06-25 11:05:28.520 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:05:36.572 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:05:36.573 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "सुबह भी आए थे")'. Defaulting to 'not specified'.
2025-06-25 11:05:36.573 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'need_ambulance': 'yes (implied from "चोट लगी")'. Defaulting to 'not specified'.
2025-06-25 11:05:36.573 | INFO     | __main__:main:104 - [26/42] Processed 1_8439373775_101001_1747644927.42501626_20250519_142539.txt
2025-06-25 11:05:36.573 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:05:44.212 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output based on the provided input transcript'. Skipping.
2025-06-25 11:05:44.212 | INFO     | __main__:main:104 - [27/42] Processed 1_8477017696_101008_1747597707.42092802_20250519_011835.txt
2025-06-25 11:05:44.212 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:05:50.970 | INFO     | __main__:main:104 - [28/42] Processed 1_8630954362_101004_1747639749.42436317_20250519_125925.txt
2025-06-25 11:05:50.971 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:05:59.085 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:05:59.085 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "कल को आपकी भी पूछताछ हो जाएगी")'. Defaulting to 'not specified'.
2025-06-25 11:05:59.086 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'need_ambulance': 'yes (implied from "चोट इतनी ही लगी बस खाली हाथ पर लग रखी है")'. Defaulting to 'not specified'.
2025-06-25 11:05:59.086 | INFO     | __main__:main:104 - [29/42] Processed 1_8791092900_101024_1747595379.42085392_20250519_003956.txt
2025-06-25 11:05:59.086 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:06:06.186 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output based on the provided input transcript'. Skipping.
2025-06-25 11:06:06.187 | INFO     | __main__:main:104 - [30/42] Processed 1_8923222640_101022_1747622034.42208495_20250519_080407.txt
2025-06-25 11:06:06.189 | INFO     | __main__:append_to_json_file:63 - Appended 10 predictions to test_data/hindi/output_llama_42/predictions.json
2025-06-25 11:06:06.189 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:06:14.574 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:06:14.575 | INFO     | __main__:main:104 - [31/42] Processed 1_9012572176_101010_1747651960.42592430_20250519_162250.txt
2025-06-25 11:06:14.575 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:06:42.374 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "कल से कैल कर रहे हैं")'. Defaulting to 'not specified'.
2025-06-25 11:06:42.374 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'need_ambulance': 'yes (implied from "दो मिनट में पुलिस वाले आ जाते हैं")'. Defaulting to 'not specified'.
2025-06-25 11:06:42.374 | INFO     | text_processor:_parse_llm_field_value_output:379 - Promoted event_sub_type from 'OTHERS' to 'OTHERS' based on 'generated_event_sub_type_detail'.
2025-06-25 11:06:42.374 | INFO     | __main__:main:104 - [32/42] Processed 1_9027946087_101005_1747627597.42275168_20250519_093647.txt
2025-06-25 11:06:42.374 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:06:55.193 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "हमने तो कुंडे मार लिए")'. Defaulting to 'not specified'.
2025-06-25 11:06:55.194 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'need_ambulance': 'yes (implied from "हमने तो कुंडे मार लिए")'. Defaulting to 'not specified'.
2025-06-25 11:06:55.194 | INFO     | __main__:main:104 - [33/42] Processed 1_9258721688_101008_1747641331.42456819_20250519_132542.txt
2025-06-25 11:06:55.194 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:07:03.341 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "देवाली से")'. Defaulting to 'not specified'.
2025-06-25 11:07:03.342 | INFO     | __main__:main:104 - [34/42] Processed 1_9286276204_101009_1747635259.42376668_20250519_114434.txt
2025-06-25 11:07:03.342 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:07:11.728 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "अब ये भाग के इधर को आ गयी")'. Defaulting to 'not specified'.
2025-06-25 11:07:11.728 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'need_ambulance': 'yes (implied from "अब ये भाग के इधर को आ गयी")'. Defaulting to 'not specified'.
2025-06-25 11:07:11.728 | INFO     | __main__:main:104 - [35/42] Processed 1_9368710680_101026_1747629121.42295418_20250519_100216.txt
2025-06-25 11:07:11.728 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:07:23.979 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output based on the provided input transcript'. Skipping.
2025-06-25 11:07:23.979 | INFO     | __main__:main:104 - [36/42] Processed 1_9411365725_101025_1747621862.42206695_20250519_080107.txt
2025-06-25 11:07:23.979 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:07:30.485 | INFO     | __main__:main:104 - [37/42] Processed 1_9411574087_101025_1747640511.42446302_20250519_131206.txt
2025-06-25 11:07:30.486 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:07:39.000 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:07:39.000 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "he keeps coming here")'. Defaulting to 'not specified'.
2025-06-25 11:07:39.000 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'need_ambulance': 'yes (implied from "हाथ पर जोड़े सभी लोगों के सर फोड़ दो")'. Defaulting to 'not specified'.
2025-06-25 11:07:39.000 | INFO     | __main__:main:104 - [38/42] Processed 1_9520368601_101027_1747601868.42103357_20250519_022801.txt
2025-06-25 11:07:39.000 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:07:49.855 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:07:49.855 | WARNING  | text_processor:_parse_llm_field_value_output:363 - LLM returned invalid literal for 'repeat_incident': 'yes (implied from "पहले भी इसमें ऐसे कर रखा है")'. Defaulting to 'not specified'.
2025-06-25 11:07:49.855 | INFO     | __main__:main:104 - [39/42] Processed 1_9528917077_101009_1747655850.42647654_20250519_172743.txt
2025-06-25 11:07:49.856 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
2025-06-25 11:07:57.821 | WARNING  | text_processor:_parse_llm_field_value_output:319 - Unknown field returned by LLM: 'Here is the output for the given input transcript'. Skipping.
2025-06-25 11:07:57.822 | INFO     | __main__:main:104 - [40/42] Processed 1_9557248860_101011_1747645274.42506317_20250519_143128.txt
2025-06-25 11:07:57.825 | INFO     | __main__:append_to_json_file:63 - Appended 10 predictions to test_data/hindi/output_llama_42/predictions.json
2025-06-25 11:07:57.825 | INFO     | text_processor:_call_llm:159 - TextProcessor calling LLM with prompt (first 200 chars):  SYSTEM ROLE: You are an AI system assisting the Emergency Response Support System (ERSS) project under C-DAC, analyzing 112 emergency call transcripts. Your task is to classify and extract accurate s...
